,Teff,errTeff,vmic,errvmic,logg,errlogg,[AlI/H],e_[AlI/H],[CI/H],e_[CI/H],[CaI/H],e_[CaI/H],[CoI/H],e_[CoI/H],[CrI/H],e_[CrI/H],[CrII/H],e_[CrII/H],[CuI/H],e_[CuI/H],[FeI/H],e_[FeI/H],[FeII/H],e_[FeII/H],[MgI/H],e_[MgI/H],[MnI/H],e_[MnI/H],[NaI/H],e_[NaI/H],[NiI/H],e_[NiI/H],[NLTE_OI/H],[LTE_OI/H],e_[OI/H],[SI/H],e_[SI/H],[ScI/H],e_[ScI/H],[ScII/H],e_[ScII/H],[SiI/H],e_[SiI/H],[TiI/H],e_[TiI/H],[TiII/H],e_[TiII/H],[VI/H],e_[VI/H],[ZnI/H],e_[ZnI/H],[Fe/H],e_[Fe/H],[AlI/Fe],e_[AlI/Fe],[CI/Fe],e_[CI/Fe],[CaI/Fe],e_[CaI/Fe],[CoI/Fe],e_[CoI/Fe],[CrI/Fe],e_[CrI/Fe],[CrII/Fe],e_[CrII/Fe],[CuI/Fe],e_[CuI/Fe],[FeI/Fe],e_[FeI/Fe],[FeII/Fe],e_[FeII/Fe],[MgI/Fe],e_[MgI/Fe],[MnI/Fe],e_[MnI/Fe],[NaI/Fe],e_[NaI/Fe],[NiI/Fe],e_[NiI/Fe],[NLTE_OI/Fe],[LTE_OI/Fe],e_[OI/Fe],[SI/Fe],e_[SI/Fe],[ScI/Fe],e_[ScI/Fe],[ScII/Fe],e_[ScII/Fe],[SiI/Fe],e_[SiI/Fe],[TiI/Fe],e_[TiI/Fe],[TiII/Fe],e_[TiII/Fe],[VI/Fe],e_[VI/Fe],[ZnI/Fe],e_[ZnI/Fe],[Fe/Fe],e_[Fe/Fe]
HIP28066,5714.033839157021,4.858886724445909,1.02592634929129,0.0271643016864262,4.284991115110466,0.0127585099714682,0.0050137850147349,0.0094220132997806,-0.0532566762761066,0.0031074440733476,-0.1077416349592541,0.0059984209032694,-0.0593166405328618,0.0061391976611516,-0.1488759686699121,0.0034547321663084,-0.1489464733195449,0.0042293444648727,-0.0613044935149696,0.0061292658776839,-0.1516899979005335,0.0034361719034288,-0.1534706857828461,0.0037868925516565,-0.0511679908085646,0.0245976616501977,-0.1675477505148437,0.0097579500370995,-0.0913153803532728,0.0109109447436708,-0.1361298325218431,0.0037094658148753,-0.0466666666666662,-0.0332704646753108,0.0043147602448137,-0.0672247352950956,0.0112632841874639,-0.0424592685402754,0.0160902888780324,-0.0735495063258367,0.0143184695492916,-0.0731606088755543,0.0045740209185049,-0.0612986132127817,0.008003973009056,-0.0827896228749534,0.0071797646852031,-0.0613833181587034,0.0052248299466609,-0.0952260908118066,0.0154346434067942,-0.1519532300222666,0.0036492598801871,0.1569670150370015,0.0095071146624711,0.09869655374616,0.004776485691909,0.0442115950630125,0.0058229757204572,0.0926365894894048,0.0051285409028971,0.0030772613523545,0.0022524055420423,0.0030067567027217,0.0033651847271118,0.0906487365072969,0.0054960450242533,0.000263232121733,0.0017129194271917,-0.0015174557605794,0.002330076670611,0.100785239213702,0.0246322200000432,-0.015594520492577,0.0093302421551905,0.0606378496689938,0.0109746981652914,0.0158233975004234,0.0024836653327606,0.1052865633556004,0.1186827653469557,0.0056793248987968,0.084728494727171,0.0117797715649465,0.1094939614819912,0.0157836208874993,0.0784037236964299,0.0139700181851699,0.0787926211467123,0.0049795404480707,0.0906546168094849,0.0072056966474229,0.0691636071473132,0.0063846792361977,0.0905699118635632,0.0035077769554219,0.05672713921046,0.015249878986445,0.0,0.0021067223629635
HIP29432,5750.017923665777,4.1855932666165,0.9795287557175576,0.0249246806161582,4.454762680518561,0.0102114624022226,-0.1121076085780874,0.0027470755929459,-0.0842403080046277,0.0424054217954232,-0.1068391347217751,0.0024330968147906,-0.1163679021207727,0.0070210512489158,-0.1112302501113208,0.0034048799383359,-0.1106341266661045,0.0038823239504546,-0.0771079719783476,0.007647301256374,-0.1132743957791184,0.0029406743582905,-0.1144003694350188,0.0031240778870905,-0.1102688805615046,0.003051453016588,-0.0978532292760677,0.0069028078994481,-0.1103836462352218,0.0060442944999233,-0.1204108121690118,0.0029313201739151,-0.0699999999999996,-0.0885133187913477,0.0057917492408019,-0.1016336106388606,0.006375569944079,-0.1302211660755939,0.0061707317325739,-0.1082976154759711,0.0090713506700269,-0.1083902250814965,0.0020652147184809,-0.1076288066640837,0.0036734510691023,-0.1113604066704969,0.0038859065813311,-0.099795418776788,0.004908313901371,-0.1112458491930118,0.0065007299640912,-0.1134408440586862,0.0030585972863959,0.0013332354805987,0.0028286695449237,0.0292005360540584,0.0425150518627844,0.006601709336911,0.0018704105624242,-0.0029270580620865,0.0063233579503089,0.0022105939473653,0.0023583874663141,0.0028067173925816,0.0030597416232442,0.0363328720803386,0.0072287771166652,0.0001664482795677,0.0010395023553961,-0.0009595253763326,0.0014903987627058,0.0031719634971815,0.0031298697065653,0.0155876147826184,0.0063786125148999,0.0030571978234643,0.0060698941595305,-0.0069699681103256,0.0014241557094373,0.0434408440586865,0.0249275252673384,0.0065684431202026,0.0118072334198255,0.0070020719745278,-0.0167803220169076,0.005474173348983,0.005143228582715,0.0086084699816095,0.0050506189771896,0.0025419494293809,0.0058120373946024,0.0018673334035081,0.0020804373881892,0.0024882922911093,0.0136454252818981,0.0034736377832895,0.0021949948656743,0.0060930587697741,0.0,0.0013387378322738
HIP29525,5761.842692441565,7.241579227264346,1.123080880141513,0.04325182929465,4.556860225163275,0.0175598590119432,-0.0621174695406403,0.0185878418541615,-0.0754855079974963,0.027670578625508,-0.0012857508387647,0.0042393600149155,-0.0457776404984961,0.0110374435689146,0.006046758209473,0.0069288805575473,0.0087654410750014,0.0093609128381466,-0.0457320533137232,0.0098236279809437,-0.0049936487036483,0.0051378985669758,-0.008136661144858,0.0056375973903846,-0.0277866740470395,0.0031721424324176,-0.0227927680571078,0.0067239342986687,-0.0415517370407533,0.0108870061182664,-0.0387322413530504,0.0053339099846382,0.0223333333333333,-0.0131053246909538,0.0024076940286347,-0.0091832832569822,0.0227805436022858,0.0088040239285629,0.0159903613810216,-0.0359381766110341,0.0076940344804686,-0.0368100947237846,0.0039435872946902,-0.0065558326687855,0.0069637611486499,-0.0158752482643683,0.0070840710503115,-0.0060343347036951,0.0098794830366009,-0.0232056728236121,0.0046682583934062,-0.0054582679340879,0.0054514925146016,-0.0566592016065524,0.0186709181449052,-0.0700272400634084,0.0282019507988781,0.0041725170953232,0.0034844179424904,-0.0403193725644082,0.0098058738017049,0.0115050261435609,0.0056101308727738,0.0142237090090893,0.0084985188162392,-0.0402737853796353,0.0089507833446188,0.0004646192304396,0.0022838024436337,-0.0026783932107701,0.0032770625570292,-0.0223284061129516,0.0036161630757923,-0.0173345001230199,0.0051121274267628,-0.0360934691066654,0.0110123398363087,-0.0332739734189625,0.0032188587136161,0.0277916012674212,-0.0076470567568658,0.0060084885760645,-0.0037250153228942,0.0233656284942194,0.0142622918626508,0.0152816059345275,-0.0304799086769462,0.0060436857260212,-0.0313518267896967,0.0048860920101715,-0.0010975647346976,0.0044955659784211,-0.0104169803302804,0.0050260229116242,-0.0005760667696072,0.0079979589940226,-0.0177474048895242,0.0027907464557116,0.0,0.0029252441004454
HIP30037,5657.304296221312,4.595352768330474,0.9144955123294612,0.0289936218830191,4.423922970625827,0.0119384654605076,0.0158932420703616,0.0060039683294175,0.0001859812234113,0.0096723994890483,-0.0040217996513474,0.0033567998146315,-0.0234284728940552,0.0070523037810204,0.0024409562096052,0.0036896237234156,0.000993843416498,0.0054171627249418,-0.0456835731539335,0.0118802465831647,-0.0009323091186804,0.0032657925410104,-0.0012331860052113,0.0037971216249231,-0.0004507738917646,0.0083042079200146,-0.0152138811613108,0.0070553246885653,-0.0124796791699812,0.0068556266301272,0.0001899129514298,0.0037357090283004,0.0126666666666667,-0.0046363095693516,0.0023284732047674,0.0312965490531717,0.0191928595031955,-0.0110106380395268,0.0065435782749831,-0.0066568205062788,0.0083273212442889,-0.0062752241652156,0.0029073715854033,-0.001961803395604,0.0040714808791219,-0.0054899326563598,0.0046639545577292,-0.029941236549503,0.0084218182388864,0.0029864598435359,0.0069754011097058,-0.0009767865714719,0.003593453143952,0.0168700286418335,0.0062298483769341,0.0011627677948832,0.0103203999829229,-0.0030450130798755,0.0032161821027149,-0.0224516863225833,0.0064742998443498,0.0034177427810771,0.0029468094061053,0.0019706299879699,0.0049961276901301,-0.0447067865824616,0.0117005550720888,4.4477452791500055e-05,0.0019783226962354,-0.0002563994337393,0.0027806626628198,0.0005260126797073,0.0084581992007035,-0.0142370945898389,0.0066401670409887,-0.0115028925985093,0.0070500057992713,0.0011666995229017,0.0029087385058288,0.0136434532381385,-0.0036595229978796,0.0042895631420138,0.0322733356246436,0.0195030523003587,-0.0100338514680549,0.0060226136972894,-0.0056800339348068,0.0078930730338854,-0.0052984375937437,0.0036347066449443,-0.000985016824132,0.0027008718945533,-0.0045131460848879,0.0037118965745266,-0.0289644499780311,0.0077598802935461,0.0039632464150078,0.0066735919598099,0.0,0.0024841420130703
HIP30158,5669.286454421603,4.30841570439252,0.9613613843223529,0.0262739256444211,4.378773727745872,0.0111016426578487,0.0288186944716474,0.0031248928826253,0.0124379283003305,0.0048598497865271,-0.0074827959901094,0.0023999581074237,-0.0104132946722002,0.0048486227195405,-0.0117181155568881,0.0032055413862481,-0.0078050113501038,0.0035906875251293,-0.0262371808567533,0.0147298658661233,-0.0111059856616898,0.0030938290691967,-0.0118769568315977,0.0034735637126599,0.0054035431231044,0.0055779559391534,-0.0263743890019798,0.005315380961396,0.0005289256126213,0.0063534191296026,-0.0077563166982102,0.0031039496831825,0.0246666666666665,0.0191991013367041,0.0033154402456832,0.0215709815816291,0.0144501638042223,-0.0195719486802696,0.0069407709084254,0.000141786131056,0.0036946245556584,-0.0009605422267464,0.0017031336217671,-0.0021470045737616,0.0037854417886256,-0.0073207441114926,0.0040009344507197,-0.026063841655955,0.0071763651694271,0.0029686084819464,0.0080203232042615,-0.0112199553128935,0.0033274575545964,0.0400386497845409,0.0034293541191321,0.0236578836132239,0.0058892851776731,0.003737159322784,0.0021353416190052,0.0008066606406932,0.0039871082471688,-0.0004981602439945,0.0023371017505927,0.0034149439627896,0.002915563009557,-0.0150172255438598,0.0145787276733907,0.0001139696512036,0.0017732371515516,-0.0006570015187042,0.0023812115487106,0.0166234984359978,0.0057445760756628,-0.0151544336890863,0.004762973392929,0.0117488809255148,0.00650240094364,0.0034636386146832,0.0020736444276186,0.0358866219795599,0.0304190566495975,0.0047076360094238,0.0327909368945226,0.0147983719056643,-0.0083519933673761,0.0064596509168107,0.0113617414439495,0.0026150597424834,0.0102594130861471,0.0025828430377729,0.0090729507391319,0.002361460947597,0.0038992112014008,0.002896511639648,-0.0148438863430615,0.006422917196936,0.0141885637948399,0.0077639837470476,0.0,0.0021562202646913
HIP30476,5692.310680737187,4.3442785726815805,1.0308426993219175,0.0250748435378394,4.260669088055327,0.0109470124285177,0.0525853923465859,0.0033820753591747,0.0236920275472214,0.0044203616359119,-0.0151653581298551,0.0033648470144632,-0.0083680955698364,0.0055543009575991,-0.0358847571215924,0.0028911465974495,-0.0355988192627849,0.0031205132802753,-0.027272755540455,0.015462769449771,-0.0387771938803723,0.003135683855974,-0.0395407224222093,0.0032611842108354,0.0143561413261408,0.0113350148586807,-0.0667246689585424,0.004229935987839,-0.0309925092999138,0.0065212095880618,-0.0371620381753882,0.0030612236209129,0.0203333333333332,0.0443949718780149,0.0074591505777557,0.016242014455438,0.0100405611266874,-0.0024298889417141,0.0088485310544851,0.0058041331042545,0.0078581841853543,0.0037920929453178,0.0035892013823249,0.0106093620439196,0.0054960287300595,-0.0011950439860838,0.0048112119538674,-0.0144327986381951,0.0062749345840439,-0.0053355064508628,0.0091487852154001,-0.0388900633169916,0.0032173994355452,0.0914754556635775,0.003556437788562,0.062582090864213,0.0054635232347818,0.0237247051871365,0.0030564471683617,0.0305219677471552,0.0047261930263967,0.0030053061953992,0.0016511853313508,0.0032912440542067,0.0021183422260923,0.0116173077765366,0.0152898434273949,0.0001128694366193,0.0016051352265814,-0.0006506591052177,0.0018396354800555,0.0532462046431324,0.0113840851386297,-0.0278346056415507,0.0033878907853912,0.0078975540170778,0.0066066579194319,0.0017280251416034,0.0017900660198483,0.0592233966503248,0.0832850351950065,0.0081292218765087,0.0551320777724296,0.010498807949644,0.0364601743752775,0.0084242461943958,0.0446941964212461,0.0073520131564863,0.0426821562623094,0.0039837172505239,0.0494994253609112,0.0045377402007176,0.0376950193309078,0.0038268216794063,0.0244572646787965,0.0053102794282532,0.0335545568661288,0.0088792645250111,0.0,0.0017596427730901
HIP30502,5719.994779279809,5.204314880060329,0.9826462368824918,0.0312611009023293,4.401007105309191,0.0127296773370716,-0.0313961233094541,0.0031737171600241,-0.1101646826768473,0.0050240624663184,-0.0501494272241474,0.0035015478613598,-0.06539422986961,0.0060340002709149,-0.0612682972882889,0.0035965021168398,-0.0610185539409076,0.0040450157671708,-0.0568222777978241,0.0049677355160282,-0.0609455320382198,0.0037210703419419,-0.0617031529487645,0.0039139924295345,-0.0462650862878978,0.0063170088911209,-0.0691084682264519,0.0043952286445549,-0.0790052484842926,0.0097745378529641,-0.0684502838572568,0.0037203198460568,-0.047333333333333,-0.0545085799665395,0.0048128092974203,-0.1071776627845252,0.0128754182449184,-0.0624250005381738,0.0106198187952402,-0.0545425527106162,0.0044694577753475,-0.0550476376557796,0.0025983157527659,-0.0452735840325507,0.0046022467867221,-0.0511483393751256,0.0046562253285807,-0.0621173334881691,0.005842685283593,-0.0721706304058701,0.0033535489530126,-0.061057528172822,0.0038463598107523,0.0296614048633679,0.0033496962144678,-0.0491071545040253,0.0063239941018012,0.0109081009486746,0.0029667806033983,-0.0043367016967879,0.0047797969970611,-0.0002107691154668,0.0019978419188492,3.8974231914401525e-05,0.0028244475798679,0.0042352503749978,0.0039839679822719,0.0001119961346022,0.0015849113914797,-0.0006456247759425,0.0020069511044256,0.0147924418849242,0.0064026360649163,-0.0080509400536299,0.0030155627335679,-0.0179477203114706,0.0098243625060663,-0.0073927556844347,0.0020238661689287,0.013724194839489,0.0065489482062824,0.0061819904023095,-0.0461201346117032,0.0133848151117145,-0.0013674723653517,0.0100505429929773,0.0065149754622058,0.0028064864100215,0.0060098905170423,0.003250774992111,0.0157839441402713,0.00249536243142,0.0099091887976964,0.0029015817846235,-0.001059805315347,0.0040635896224186,-0.0111131022330481,0.0018884048827504,0.0,0.0018618298897035
HIP3203,5862.674368578842,6.677192977375177,1.1470479688960762,0.0388170931775717,4.550718669020768,0.0169185208381996,-0.1038474796212302,0.0056775083777664,-0.1589363782830372,0.0115147164124988,-0.0424844495435655,0.0041971024796522,-0.0972578705218603,0.0096344593784738,-0.053551927493671,0.0058120615649549,-0.0488615367825451,0.0081305099896623,-0.0412898800972085,0.0123362294008864,-0.057770051406701,0.0046787444884425,-0.0607385580879311,0.0053490937491944,-0.0695392149430501,0.0078253682894166,-0.0625075218885244,0.012267032779346,-0.1204645309024025,0.016082077748111,-0.1028789332251146,0.0047925364511072,-0.0286666666666667,-0.0510966041179129,0.0039034949210176,-0.1104946966821256,0.0032241093267014,-0.0667506428879113,0.0135521217839806,-0.0841436971830523,0.0059198884253415,-0.0834484524745699,0.0033517355775962,-0.0464345859463308,0.0064544843679629,-0.0621422292345019,0.0056607062463925,-0.0306475494597273,0.0071314025355296,-0.0886947682528147,0.0044658772293586,-0.0582088741334915,0.0050970680573199,-0.0456386054877386,0.0059687939846701,-0.1007275041495456,0.0125938518139591,0.015724424589926,0.0036911796726628,-0.0390489963883688,0.0084605004789076,0.0046569466398205,0.0045468067496248,0.0093473373509464,0.0073475664096453,0.016918994036283,0.0117816082658015,0.0004388227267905,0.0022105359400077,-0.0025296839544395,0.0034357016653692,-0.0113303408095585,0.0080412713439185,-0.0042986477550329,0.0116224121742841,-0.062255656768911,0.0161764965577174,-0.044670059091623,0.0029237644951887,0.0295422074668248,0.0071122700155786,0.0064721141714036,-0.052285822548634,0.0058389146093348,-0.0085417687544197,0.012861496598784,-0.0259348230495607,0.0040849171951585,-0.0252395783410784,0.0043693630790155,0.0117742881871607,0.0043023416851248,-0.0039333551010103,0.0034383861687356,0.0275613246737642,0.0047687675151818,-0.0304858941193232,0.0030229309653585,0.0,0.0030008016477089
HIP33094,5604.395726862231,6.378528694679086,1.1062340686059262,0.0345904378408855,4.077064519655376,0.0168760712582166,0.1273381725185184,0.0061060027220131,0.1411890275569021,0.008391904678483,0.0208428585474131,0.0038141349725214,0.0545736958176199,0.0105614282159935,0.003290178464945,0.004358975083247,0.0009628938441199,0.0059918582981658,-0.0069880655159598,0.0395668848623845,-0.0021020739092869,0.00459022402588,-0.0034105769605671,0.0048563507341028,0.0654452935083763,0.0139218371494703,-0.0483159760830968,0.008525182637108,0.0452969870302581,0.008834140502933,0.0130996970973629,0.0047632751773378,0.0449999999999998,0.0883822579511956,0.0049520394449897,0.0912037517733965,0.0245903552730759,0.0682097699048644,0.0114826549219601,0.0580757231925608,0.0104448106931241,0.0633273271325838,0.0063330931085414,0.0544253172086176,0.0074074009284907,0.0421152593338185,0.0071790190185532,0.0125943586808973,0.0124673905925793,0.052858233275029,0.0158812433993641,-0.0022955047951283,0.0047485088706111,0.1296336773136467,0.0064635279649097,0.1434845323520304,0.0096293596548737,0.0231383633425414,0.0035468242507867,0.0568692006127482,0.009848859804686,0.0055856832600733,0.0031351957348965,0.0032583986392482,0.0052291879316747,-0.0046925607208315,0.0394625251990523,0.0001934308858413,0.0029396923146916,-0.0011150721654388,0.0033164276207722,0.0677407983035046,0.014072514912908,-0.0460204712879685,0.0078786107722175,0.0475924918253864,0.0090776698700124,0.0153952018924912,0.0035257725261362,0.0472955047951281,0.0906777627463239,0.006857726021929,0.0934992565685248,0.0250045621080755,0.0705052746999927,0.0109382179620308,0.0603712279876891,0.0097855880706216,0.0656228319277121,0.0069317869594633,0.0567208220037459,0.0061553466747543,0.0444107641289468,0.0060476995691774,0.0148898634760256,0.0116512414057705,0.0551537380701573,0.0156327168162477,0.0,0.0031775382911745
HIP34511,5800.061718893326,4.778997918541244,0.9990201265983976,0.0284381732930461,4.441668723773715,0.0116855228873184,-0.1202574867456846,0.0037542825082306,-0.1325184840007566,0.0052581106803849,-0.0794066792565083,0.0035510349191859,-0.1016585412915724,0.0068526046726765,-0.0904618844133856,0.0041997002151153,-0.0883822668187196,0.0055071593144845,-0.0612752083198332,0.0110506657004874,-0.0944220268787858,0.0033838310200666,-0.0946205552699181,0.0035967947817248,-0.0853745765524816,0.0064624544535975,-0.0830238352062442,0.0084256470596548,-0.1068836646198478,0.0071711757603407,-0.1092621636460568,0.0035353723941531,-0.0603333333333329,-0.0644038667187759,0.0032384975162623,-0.0941337626502567,0.0062486039095877,-0.1139246874757077,0.0154771079406659,-0.1028692360551566,0.0046137176638771,-0.0895413346802516,0.0034885515080956,-0.0888353256855303,0.0045266878093728,-0.0904107304554613,0.0042406546148032,-0.0851998291772026,0.0065308283850155,-0.1053179647309025,0.0043523825991683,-0.0944513745539966,0.0035215185804268,-0.0258061121916879,0.003855233265232,-0.03806710944676,0.0063261694298633,0.0150446952974883,0.0030875152303886,-0.0072071667375757,0.0059230066782425,0.003989490140611,0.0031412618056889,0.006069107735277,0.0047986684196019,0.0331761662341634,0.0106905538182031,2.9347675210802948e-05,0.0012881637769563,-0.0001691807159214,0.0017887863962045,0.009076798001515,0.0065211328358341,0.0114275393477523,0.0078784291945726,-0.0124322900658511,0.0072129483180012,-0.0148107890920601,0.0020108622632546,0.0341180412206637,0.0300475078352207,0.0048137325180085,0.0003176119037398,0.0070871514904639,-0.0194733129217111,0.0151396789394858,-0.00841786150116,0.0032842545768751,0.0049100398737449,0.0039012592383226,0.0056160488684662,0.0027500884605729,0.0040406440985353,0.0025521602232154,0.0092515453767939,0.0052218315206789,-0.0108665901769059,0.0035080905218762,0.0,0.0016180529480111
HIP36512,5737.257416605001,3.18303392946946,0.9687501680055108,0.0187400817091749,4.44915024466965,0.0086796625575015,-0.1144570336512709,0.0018320094678953,-0.1347477829449313,0.010426363215195,-0.1115801345651832,0.0020678056562176,-0.116378322047955,0.0051748172485033,-0.123332366209187,0.0022450651888581,-0.1195421636942591,0.0039153262349592,-0.0859126160878315,0.0063292794896754,-0.121637802711526,0.0022073515957757,-0.123634438293851,0.0027110995184104,-0.106400858999208,0.0058959167115479,-0.1138552342555152,0.0064120962077033,-0.1343827545343158,0.0024012469609148,-0.129629219960199,0.0022430942846924,-0.0870000000000003,-0.1079102469123338,0.0016719637139695,-0.1036557969305353,0.0054087367732852,-0.1260765223243515,0.0055425225458512,-0.1217078755309387,0.0032030840506562,-0.1145609885418074,0.0024770926807091,-0.1083684193473898,0.0029844136694787,-0.1142943567392229,0.0033381179896035,-0.105211676892484,0.0046038644501836,-0.1282917208429544,0.003096500743299,-0.1219329575367392,0.0025180422633689,0.0074759238854683,0.0021687680320207,-0.0128148254081921,0.0107257597034477,0.010352822971556,0.0020050819604452,0.0055546354887842,0.0047579201253906,-0.0013994086724477,0.00166137666859,0.0023907938424801,0.0036394831815584,0.0360203414489077,0.0061360792088538,0.0002951548252132,0.0013171063940524,-0.0017014807571117,0.0020604264058154,0.0155320985375312,0.0060109857396201,0.0080777232812239,0.0061891377450324,-0.0124497969975766,0.0026512518220192,-0.0076962624234597,0.0015670954465081,0.0349329575367389,0.0140227106244054,0.0030485199771919,0.0182771606062039,0.0059216511587069,-0.0041435647876122,0.0052201912294375,0.0002250820058005,0.0026047044762244,0.0073719689949318,0.0029097590224288,0.0135645381893493,0.0020958362743882,0.0076386007975162,0.0026951085991268,0.0167212806442552,0.0039398255898996,-0.0063587633062151,0.0027977768527537,0.0,0.0017910255920418
HIP36515,5850.830632842541,8.908673214859899,1.22575886928874,0.0529334802059141,4.578940104682742,0.021405160423102,-0.086514772291053,0.0053421089120578,-0.1161823190434677,0.0071839703413152,-0.0226398926441852,0.0060897860480261,-0.0819048562555934,0.0112852268486205,-0.0219729806362437,0.0076993323467697,-0.0234977989171308,0.010700531314531,-0.0423068382295295,0.0206922263221674,-0.0399421671099735,0.0063601101701888,-0.0419235934969177,0.0068208467205061,-0.0674382084156016,0.0039327634003143,-0.0330767812705131,0.0108216291987294,-0.1051736611732105,0.0150740183715406,-0.0759626307882277,0.0063208286143378,-0.0036666666666664,-0.0361534235372549,0.0028683755490727,-0.0650073108160613,0.0217248609244836,-0.038350766200998,0.0172261510734116,-0.0837555204280447,0.010360074301833,-0.067298315732155,0.0038361055283184,-0.030111141497137,0.0087684200574129,-0.046823631302795,0.0075078369050283,0.0114040700998197,0.0113405425515799,-0.063582485467861,0.0061442055410375,-0.0402350736193478,0.0066546700005189,-0.0462796986717052,0.0055194763232751,-0.0759472454241199,0.0097837324791937,0.0175951809751626,0.005028052961827,-0.0416697826362456,0.0091033637450091,0.0182620929831041,0.0055056975061839,0.016737274702217,0.0093334581959917,-0.0020717646101817,0.0199593358589703,0.0002929065093742,0.0020423779351513,-0.0016885198775698,0.0032267677285116,-0.0272031347962537,0.0041849340818924,0.0071582923488347,0.0091511069706335,-0.0649385875538627,0.0151153434201791,-0.0357275571688798,0.0029086518154212,0.0365684069526814,0.0040816500820929,0.0073266893015707,-0.0247722371967135,0.0226202657328367,0.0018843074183498,0.0160607021664779,-0.0435204468086969,0.0082576902464749,-0.0270632421128072,0.0049941983578809,0.0101239321222108,0.0053866018608114,-0.0065885576834472,0.0037100688662076,0.0516391437191675,0.0084389124754426,-0.0233474118485131,0.0036123920003077,0.0,0.0028336796579284
HIP38072,5862.667972740387,7.9383379430680385,1.166483821624384,0.0478557365260412,4.499836923874889,0.0185042736258358,0.0844583129068254,0.0031325426900976,0.0260384326291489,0.0042287235679805,0.0886450568047127,0.0053812676999816,0.0744065098150741,0.0075557903036483,0.0879484983014994,0.0068739061979383,0.0767840947651954,0.0062396322547189,0.0631906236419453,0.0071598800843178,0.0771185577587683,0.0058010114962259,0.0758122969960098,0.0059850813344713,0.0677848160526648,0.0042440061696929,0.0725425721344775,0.0064599489677401,0.065574789761819,0.0053394799436875,0.0668678809114406,0.005566817564786,0.0713333333333328,0.0693005920564981,0.0028960874383452,0.032750829370606,0.0103119682045012,0.1234424915290324,0.0200103037436136,0.0821071514193824,0.0073860364433241,0.0608459097883792,0.0034573268291029,0.0954980381634,0.0083614702296628,0.0732744549258225,0.006782047811542,0.1176178009978806,0.01041462410947,0.0608898644677958,0.0065979702200808,0.0769254583416648,0.0059332226947355,0.0075328545651606,0.0035812441349681,-0.0508870257125158,0.0072978419366396,0.0117195984630479,0.0045133146502986,-0.0025189485265906,0.0051407453632904,0.0110230399598345,0.0050934716044753,-0.0001413635764693,0.0044018776193407,-0.0137348346997194,0.0056529828111993,0.0001930994171035,0.0025669206534066,-0.0011131613456549,0.0030020715447447,-0.0091406422889999,0.0045274570314416,-0.0043828862071872,0.0042376134593433,-0.0113506685798457,0.0055951978497805,-0.0100575774302242,0.002809662469094,-0.0055921250083319,-0.0076248662851666,0.0066250528405876,-0.0441746289710587,0.0117760740292782,0.0465170331873676,0.0193337908156084,0.0051816930777175,0.0051504130776213,-0.0160795485532855,0.0046163349955219,0.0185725798217352,0.0058961330373607,-0.0036510034158422,0.003878335766381,0.0406923426562158,0.0082805822319117,-0.016035593873869,0.0049876512465897,0.0,0.0028597220205364
HIP40133,5739.768487727471,4.670149386142935,1.0104909788762086,0.0289749503539181,4.363256638237121,0.0120585537168929,0.146856745352188,0.0022440135284165,0.0746082122493514,0.0064876736739502,0.1154715144021306,0.0026204634251678,0.1021754008961195,0.0056281934595343,0.117040937307885,0.0033443032335585,0.1096943898189743,0.0040658683099956,0.0539505819519344,0.0158530623087546,0.1143052325925936,0.0034290003922571,0.1132664034004507,0.0037670473363816,0.1273115307965976,0.0051436456329036,0.0822851252943142,0.0086085282575491,0.1083817859855957,0.0050006537033962,0.1203543957457426,0.0035809859023051,0.0739999999999997,0.095507840009794,0.0031592015652758,0.0741760139818545,0.0131192631010458,0.1206690394806872,0.0096418663815348,0.1325577192622793,0.0043020674491136,0.1139558105571887,0.0023521492734903,0.1239525847429249,0.0040551843782345,0.1166383631225067,0.0040272317838144,0.0944893530554443,0.0087522014814333,0.1096130000996628,0.0051385231397261,0.1141516665381029,0.0036428417814652,0.0327050788140851,0.0028184447063984,-0.0395434542887515,0.0074512975376626,0.0013198478640277,0.002372270516827,-0.0119762656419833,0.0049304442545817,0.0028892707697821,0.0024424025773339,-0.0044572767191286,0.0034740114622624,-0.0602010845861685,0.0157376721207422,0.0001535660544907,0.0021484591607126,-0.0008852631376521,0.0026782847833504,0.0131598642584947,0.0053830145623863,-0.0318665412437886,0.0082706658249006,-0.0057698805525071,0.005286880504088,0.0062027292076397,0.0026598585374389,-0.0401516665381031,-0.0186438265283089,0.0048102381427122,-0.0399756525562483,0.0135896684995399,0.0065173729425843,0.0093167695731178,0.0184060527241764,0.0033885534356051,-0.0001958559809141,0.0032397049567629,0.009800918204822,0.0026371385854838,0.0024866965844037,0.00285399009232,-0.0196623134826585,0.0081526489953356,-0.0045386664384401,0.0046720789218521,0.0,0.0024792272519802
